 children, income,numHandsets,handsetAge,smartPhone,currentHandsetPrice, creditRating,homeOwner, creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn,,,,
 false,8,2,178, true,149.99, B, false, true,37.49,676.75,44.99,0,0,50.06,7.59,149.65,30,8.33,0.670067768,40.099159121,9.67,15,1,1,0,3, false,,+AC0-0.295,+AC0-0.0104,+AC0-1.223576699
 false,1,2,363, true,29.99, D, false, true,53.21,388,44.99,0.5,0,50.06,7.59,108.2,16.67,0.67,2.408103448,40.101874107,10,15,1.33,0,0,0, false,,+AC0-0.295,+AC0-0.0104,+AC0-1.220861713
 false,6,2,335, true,149.99, E, false, true,62.75,1719.5,53.62,45.25,0,50.06,7.5902,596.39,211.33,113.33,0.588110534,40.103011404,10,15,31.67,0,0,0, true,,+AC0-0.295,+AC0-0.0102,+AC0-1.219724416
 true,2,4,143, true,99.99, C, false, true,131.35,726,94.99,180.5,0,50.06,7.5902,197,55.33,69.67,2.08915493,40.110220428,10,15,0.33,0,0,0, true,,+AC0-0.295,+AC0-0.0102,+AC0-1.212515392
 false,8,1,445, true,0, B, false, true,101.51,1139,50.07,134,11.61,50.06,7.5902,188.63,136,30,1.274751423,40.112268219,10,15,1.33,0,0,0, false,,+AC0-0.295,+AC0-0.0102,+AC0-1.210467601
 false,8,1,427, true,0, B, true, true,33.18,479.75,30,0.5,0,50.065,7.5902,35.18,8.33,0.33,0.761358025,40.112565838,10,15,4.67,0,0,0, false,,+AC0-0.29,+AC0-0.0102,+AC0-1.210169982
 true,3,2,35, true,149.99, D, false, true,47.23,169.25,17.34,49.25,1.46,50.065,7.5902,36.02,1.67,0,3.54125,40.113978311,10,15,0.67,1,0,0, true,,+AC0-0.29,+AC0-0.0102,+AC0-1.208757509
 false,5,1,465, true,0, B, true, true,83.91,438.5,49.99,115.5,0,50.065,7.5902,100.01,29,10,0.626812114,40.115902071,10.33,15,0,0,0,0, true,,+AC0-0.29,+AC0-0.0102,+AC0-1.206833749
 true,7,1,458, true,0, A, false, true,28.04,535.75,9.99,0,0,50.065,7.5902,17.74,11.67,0.67,2.823861631,40.1188958,10.33,15,0,0,0,0, true,,+AC0-0.29,+AC0-0.0102,+AC0-1.20384002
 true,0,3,6, true,149.99, D, true, false,49.99,474,69.99,0,0,50.065,7.5904,96.45,43,30,2.145058824,40.119431359,10.33,15,0,0,0,0, false,,+AC0-0.29,+AC0-0.01,+AC0-1.203304461
 true,9,1,459, true,0, B, false, true,81.54,462.5,61.98,0,0,50.065,7.5904,90.66,35.33,5.67,1.375679485,40.120254524,10.67,15,0.67,0,0,0, true,,+AC0-0.29,+AC0-0.01,+AC0-1.202481296
 false,0,2,239, true,9.99, D, true, false,98.75,860.75,75,111.5,0,50.065,7.5904,382.63,41.67,14.67,1.038962051,40.120424445,11,15,0.33,1,0,0, true,,+AC0-0.29,+AC0-0.01,+AC0-1.202311375
 true,5,1,451, true,0, D, false, true,31.65,245.25,40.79,0,0,50.065,7.5904,25.54,4.67,0.33,0.414090909,40.124161042,11,15,2.33,0,0,0, false,,+AC0-0.29,+AC0-0.01,+AC0-1.198574778
 true,3,2,22, true,79.99, B, false, true,55.13,396.5,47.37,16,5.42,50.065,7.5904,10.89,30,4.33,1.368125,40.127175821,11,15,0,0,0,0, false,,+AC0-0.29,+AC0-0.01,+AC0-1.195559999
 false,1,1,451, true,0, C, false, true,51.03,896,54.91,2.25,0,50.065,7.5904,263.72,49.67,13.33,0.581389264,40.132433091,11,15,10.67,0,0,0, false,,+AC0-0.29,+AC0-0.01,+AC0-1.190302729
 false,8,1,451, true,0, B, false, true,101.62,660,94.99,68.25,0.1,50.065,7.5904,105.77,42,25,8.363599514,40.133924753,11.33,15,0,0,0,0, false,,+AC0-0.29,+AC0-0.01,+AC0-1.188811067
 false,9,1,470, true,0, B, false, true,48.96,283.5,30,52,0,50.065,7.5904,50.54,11.67,1.33,7.125,40.134911017,11.33,15,0,0,0,0, true,,+AC0-0.29,+AC0-0.01,+AC0-1.187824803
 true,5,1,441, true,0, E, false, true,51.09,490.5,49.99,0,0,50.065,7.5904,102.55,49,0,1.654125,40.140597774,11.33,15,0,0,0,0, false,,+AC0-0.29,+AC0-0.01,+AC0-1.182138046
 false,0,1,462, true,0, B, true, false,111.18,511,67.49,40.75,0,50.065,7.5904,15.98,10.67,4.33,1.171783454,40.140851755,11.67,15,7.33,0,0,0, true,,+AC0-0.29,+AC0-0.01,+AC0-1.181884065
 false,6,1,451, true,0, E, false, true,40.05,158.25,30,8.5,0.52,50.065,7.5904,37.83,10,3.33,1.196176471,40.141682586,11.67,15,0.33,0,0,0, false,,+AC0-0.29,+AC0-0.01,+AC0-1.181053234
 false,0,2,439, true,149.99, B, true, false,51.1,441.25,49.99,9.25,0,50.065,7.5904,100.15,62,16,3.422843957,40.146186913,11.67,15,0,0,0,0, true,,+AC0-0.29,+AC0-0.01,+AC0-1.176548907
 true,1,3,168, true,59.99, C, false, true,43.4,574.5,33.7,30.5,0,50.065,7.5904,63.47,18.33,1.67,0.307337662,40.146710387,12,15,8.33,2,0,0, false,,+AC0-0.29,+AC0-0.01,+AC0-1.176025433
 false,0,1,437, true,0, B, true, false,26.69,1081.75,32.01,0,0,50.065,7.5904,430.77,37.67,8.67,0.825786214,40.150598014,12,15,4,0,0,0, false,,+AC0-0.29,+AC0-0.01,+AC0-1.172137806
 false,0,1,432, true,0, G, true, false,71.86,1200.5,52.49,54.75,0.75,50.07,7.5904,205.87,36.33,20.33,0.770030837,40.151795547,12,15,11,0,0,0, false,,+AC0-0.285,+AC0-0.01,+AC0-1.170940273
 true,8,2,233, true,129.99, C, false, true,41.69,383.5,39.99,0,0,50.07,7.5904,50.21,12,5.33,0.648933333,40.152689052,12.33,15,0,0,0,0, true,,+AC0-0.285,+AC0-0.01,+AC0-1.170046768
 false,4,2,357, true,99.99, D, true, true,102.23,1607.5,59.99,161.75,0,50.07,7.5904,927.29,84,56,1.230772645,40.154982974,12.33,15,9.33,0,0,0, false,,+AC0-0.285,+AC0-0.01,+AC0-1.167752846
 true,9,2,440, false,9.99, B, false, true,58.46,341.5,55.74,0,0,50.07,7.5904,8.09,5.67,0,7.518877057,40.161013429,12.33,15,0.33,0,0,0, true,,+AC0-0.285,+AC0-0.01,+AC0-1.161722391
 false,6,2,95, true,59.99, C, false, true,145.67,1137.75,30,295.75,0,50.07,7.5904,312.62,55.33,16.33,0.778442616,40.164246834,12.33,15,0,0,0,0, true,,+AC0-0.285,+AC0-0.01,+AC0-1.158488986
 false,7,2,440, true,199.99, C, false, true,29.87,562.5,9.76,60.75,8.89,50.07,7.5904,116.83,40,15.33,3.145837473,40.164775549,12.33,15,0,0,0,0, true,,+AC0-0.285,+AC0-0.01,+AC0-1.157960271
 false,0,1,449, true,0, B, true, false,52.06,451.25,49.99,0,0,50.07,7.5904,102.47,38.67,18,1.179866951,40.165908826,12.33,15,5.33,0,0,2, true,,+AC0-0.285,+AC0-0.01,+AC0-1.156826994
 false,1,2,316, true,129.99, C, true, false,74.21,736.25,25.8,143,0,50.07,7.5904,295.66,59.33,44,1.187496652,40.168219548,12.67,15,0,0,0,0, true,,+AC0-0.285,+AC0-0.01,+AC0-1.154516272
 false,0,3,139, true,99.99, B, true, false,230.73,1410.5,49.99,523,19.7,50.07,7.5904,633.65,81.67,1.67,0.915529954,40.173052165,13,15,0,0,0,0, true,,+AC0-0.285,+AC0-0.01,+AC0-1.149683655
 false,0,1,447, true,0, B, true, false,95.3,1395.75,84.99,91,0,50.07,7.5904,303.95,31.67,17,2.200890411,40.173379767,13,15,1.33,0,0,2, true,,+AC0-0.285,+AC0-0.01,+AC0-1.149356053
 true,6,2,251, true,149.99, D, false, true,53.9,556.25,59.99,1.25,0.16,50.075,7.5904,204.79,33,21.33,1.419204168,40.175792791,13,15,0.67,0,0,0, true,,+AC0-0.28,+AC0-0.01,+AC0-1.146943029
 true,4,3,48, true,199.99, C, false, true,84.68,1065.25,49.99,83,0,50.075,7.5904,472.18,5.33,9.67,0.578570273,40.176070899,13,15,2,0,0,0, true,,+AC0-0.28,+AC0-0.01,+AC0-1.146664921
 true,5,3,120, true,99.99, D, false, true,74.22,591.75,51.98,53.25,0.39,50.075,7.5904,144.1,17,2.33,2.841309524,40.176901707,13.33,15,0,0,0,0, true,,+AC0-0.28,+AC0-0.01,+AC0-1.145834113
 false,7,1,431, true,0, B, false, true,134.5,939.75,84.99,206.25,2.46,50.075,7.5904,171.78,101.67,17.67,7.956052632,40.181058802,13.33,15,0.33,0,0,0, true,,+AC0-0.28,+AC0-0.01,+AC0-1.141677018
 false,9,2,335, true,199.99, E, false, true,108.84,858.25,39.99,163.75,2.13,50.075,7.5904,184.09,38.33,8,1.166244758,40.18158823,13.33,15,0,0,0,0, false,,+AC0-0.28,+AC0-0.01,+AC0-1.14114759
 false,9,4,52, true,249.99, D, false, true,125.59,1587.5,72.69,122.75,0,50.075,7.5904,474.44,150.67,53,0.76713999,40.182135928,13.33,15,6.33,0,0,2, false,,+AC0-0.28,+AC0-0.01,+AC0-1.140599892
 false,0,1,445, true,0, B, true, false,51.69,235.25,50,0,0,50.075,7.5904,30.43,14,0,3.394090909,40.182250497,13.67,15,0,0,0,0, true,,+AC0-0.28,+AC0-0.01,+AC0-1.140485323
 false,5,2,170, true,79.99, B, false, true,49.15,545.75,49.99,15.25,0,50.075,7.5904,117.1,15,1.33,1.19265625,40.184914541,13.67,15,2.67,0,0,0, false,,+AC0-0.28,+AC0-0.01,+AC0-1.137821279
 false,0,1,454, true,0, G, true, false,181.88,653,29.63,201.75,74.86,50.075,7.5904,146.18,29.33,12.33,0.976252672,40.185242901,13.67,15,0.33,0,0,2, true,,+AC0-0.28,+AC0-0.01,+AC0-1.137492919
 false,6,1,451, true,0, B, false, false,33.53,169.25,30,0.75,0,50.075,7.5904,15.39,24.33,1.33,1.441208912,40.186894249,14,15,19.67,0,0,1, false,,+AC0-0.28,+AC0-0.01,+AC0-1.135841571
 false,5,1,458, true,0, D, false, true,43.69,826.25,44.99,3,0,50.075,7.5904,67.09,26,5.33,0.503448276,40.189507793,14,15,25.33,0,0,0, false,,+AC0-0.28,+AC0-0.01,+AC0-1.133228027
 false,0,1,455, true,0, B, true, false,288.21,1504.25,59.99,776.75,0,50.075,7.5904,370.34,81.67,15.33,1.669657805,40.190158022,14,15,1,1,0,0, true,,+AC0-0.28,+AC0-0.01,+AC0-1.132577798
 false,0,1,456, true,0, B, true, false,59.08,1115,44.99,58.75,0,50.075,7.5904,409.8,86.33,34.67,0.672727273,40.193568958,14.33,15,3.33,0,0,0, true,,+AC0-0.28,+AC0-0.01,+AC0-1.129166862
 false,3,2,432, true,129.99, A, false, true,53.01,657,59.99,0.25,0,50.075,7.5904,34.38,7,3,1.19835443,40.193941518,14.67,15,0,0,0,0, true,,+AC0-0.28,+AC0-0.01,+AC0-1.128794302
 false,5,1,461, true,0, B, false, true,152.21,658,48.94,272,0,50.075,7.5904,130.84,5.33,3.33,2.495118155,40.199792287,14.67,15,1,0,0,0, false,,+AC0-0.28,+AC0-0.01,+AC0-1.122943533
 false,6,1,455, true,0, B, false, true,6.62,426.5,6.13,0,0.49,50.075,7.5904,118.07,26.33,10.67,1.04207784,40.200546748,15,15,0.33,0,0,0, false,,+AC0-0.28,+AC0-0.01,+AC0-1.122189072
 true,6,1,445, true,0, B, false, true,49.99,167.5,49.99,0,0,50.075,7.5904,1.37,7.67,0.33,2.203888889,40.203415276,15,15,0,0,0,0, false,,+AC0-0.28,+AC0-0.01,+AC0-1.119320544
 true,9,1,442, true,0, B, false, true,31.01,308.5,30,0,0,50.08,7.5904,34.23,27.67,1.33,1.25801379,40.20496891,15,15,0,0,0,0, true,,+AC0-0.275,+AC0-0.01,+AC0-1.11776691
 true,8,4,68, true,129.99, E, false, true,96.97,1237,94.99,0,0.35,50.08,7.5904,183.5,76.67,16.33,0.665461609,40.206004122,15,15,1.67,0,0,0, true,,+AC0-0.275,+AC0-0.01,+AC0-1.116731698
 false,0,1,462, true,0, B, true, false,48.81,301.75,39.99,24.5,0,50.08,7.5904,41.84,21,11.33,5.178764247,40.208230938,15.33,15,0.67,0,0,2, false,,+AC0-0.275,+AC0-0.01,+AC0-1.114504882
 false,8,1,431, true,0, C, false, true,76.39,377.5,55.31,40.75,0,50.085,7.5904,41.54,11,4.33,1.137596551,40.210629904,15.33,15,2,0,0,0, false,,+AC0-0.27,+AC0-0.01,+AC0-1.112105916
 false,0,1,443, true,0, B, true, false,54.94,445.5,69.99,18,0,50.085,7.5904,78.83,82.33,8.67,0.931195652,40.212252583,15.33,15,0,0,0,0, false,,+AC0-0.27,+AC0-0.01,+AC0-1.110483237
 false,5,3,93, true,129.99, D, false, false,85.35,1192.75,44.99,136,2.26,50.085,7.5904,378.53,108.33,77,0.487738099,40.217999033,15.33,15,2,0,0,0, false,,+AC0-0.27,+AC0-0.01,+AC0-1.104736787
 false,6,1,457, true,0, D, false, true,116.89,931.5,72.41,149.75,0,50.085,7.5904,301.27,86.67,21.67,1.329032258,40.219157861,15.33,15,1,0,0,0, true,,+AC0-0.27,+AC0-0.01,+AC0-1.103577959
 true,6,3,155, true,149.99, B, false, true,51.57,307.25,59.99,0.25,0,50.085,7.5904,6.56,14.33,0,6.935332709,40.220528068,15.67,15,0,0,0,0, true,,+AC0-0.27,+AC0-0.01,+AC0-1.102207752
 true,6,4,53, true,79.99, B, false, true,52.49,831,54.99,15.75,0.1,50.085,7.5904,192.2,97.67,32.33,0.797870968,40.221739376,15.67,15,1.33,0,0,0, true,,+AC0-0.27,+AC0-0.01,+AC0-1.100996444
 false,2,2,66, true,199.99, B, false, true,87.38,841.75,30,90.5,14.58,50.085,7.5904,252.54,80.33,28,0.666666667,40.223205724,16.33,15,0,0,0,0, true,,+AC0-0.27,+AC0-0.01,+AC0-1.099530096
 true,7,2,289, true,149.99, B, false, true,117.38,1783.5,57.49,13,19.96,50.09,7.5904,91.48,22.33,2.67,0.531453703,40.223359443,16.33,15,0.33,0,0,0, false,,+AC0-0.265,+AC0-0.01,+AC0-1.099376377
 false,0,1,451, true,0, B, true, false,52.63,872.5,44.99,40.25,0.8,50.09,7.5904,65.1,5.67,0,0.945549397,40.223656705,16.67,15,0.33,0,0,0, false,,+AC0-0.265,+AC0-0.01,+AC0-1.099079115
 false,6,1,440, true,0, B, false, true,73.96,807.25,59.99,56.25,0,50.09,7.5904,184.75,102,26.33,1.849554528,40.225887904,17,15,0.33,0,0,0, true,,+AC0-0.265,+AC0-0.01,+AC0-1.096847916
 false,9,1,461, true,0, B, false, true,53.69,455,59.99,0,0,50.09,7.5904,117.74,22.67,1.33,1.832091806,40.232717722,17.33,15,3.67,0,0,0, true,,+AC0-0.265,+AC0-0.01,+AC0-1.090018098
 false,0,2,362, true,199.99, C, true, false,51.5,527.25,59.99,0,0.52,50.09,7.5904,135.36,19.67,3.33,1.094798509,40.233295949,17.33,15,0,0,0,0, false,,+AC0-0.265,+AC0-0.01,+AC0-1.089439871
 true,7,3,12, true,99.99, A, false, true,41.41,1579.5,10,90,3.08,50.09,7.5904,612.59,43.33,68,0.694786553,40.236061022,17.33,15,0,0,0,0, true,,+AC0-0.265,+AC0-0.01,+AC0-1.086674798
 false,5,2,397, true,129.99, B, false, true,55.13,647,59.99,14,0.2,50.09,7.5904,179.51,58.67,32.67,1.53228923,40.239334479,18,15,0,0,0,0, true,,+AC0-0.265,+AC0-0.01,+AC0-1.083401341
 false,7,2,18, true,79.99, D, false, true,51.33,862.5,64.99,1.25,0,50.095,7.5904,295.62,41.67,21,0.443354308,40.24051146,18.33,15,4,0,0,3, false,,+AC0-0.26,+AC0-0.01,+AC0-1.08222436
 true,6,1,429, true,0, C, false, true,49.44,432,44.99,35.5,0,50.095,7.5904,3.99,12.33,0,0.906540039,40.241263035,18.67,15,2,0,0,0, false,,+AC0-0.26,+AC0-0.01,+AC0-1.081472785
 false,4,2,88, true,149.99, D, false, true,258.54,2804.75,75.2,469,0.32,50.095,7.5904,1731.08,24.67,0,1.369047619,40.242353777,19.33,15,15,0,0,0, false,,+AC0-0.26,+AC0-0.01,+AC0-1.080382043
 false,0,3,172, true,59.99, E, true, false,136.15,1487.75,84.99,127.5,0,50.095,7.5904,519.63,50,15.67,2.852052421,40.243742857,19.33,15,4,0,0,0, false,,+AC0-0.26,+AC0-0.01,+AC0-1.078992963
 false,0,1,443, false,0, C, true, false,57.15,794.25,59.99,5.5,2.51,50.095,7.5906,148.64,28,29.67,1.847199645,40.244806565,19.67,15,1,0,0,0, true,,+AC0-0.26,+AC0-0.0098,+AC0-1.077929255
 false,7,1,449, true,0, D, false, true,59.46,946,59.99,22.25,0,50.095,7.5906,128.16,5.33,0,0.862068966,40.246149773,20.33,15,22.33,0,0,0, false,,+AC0-0.26,+AC0-0.0098,+AC0-1.076586047
 false,0,3,397, true,149.99, E, true, false,143.2,796.25,55,279.5,0.24,50.095,7.5906,288.92,58,40,0.903405797,40.246950278,20.33,15,8,0,0,0, true,,+AC0-0.26,+AC0-0.0098,+AC0-1.075785542
 false,0,4,275, true,99.99, C, true, false,55.45,534.5,59.99,1.25,0,50.095,7.5906,106.01,32,0.67,1.006085316,40.247957225,20.33,15,0.33,0,0,0, true,,+AC0-0.26,+AC0-0.0098,+AC0-1.074778595
 false,0,1,443, true,0, D, true, false,98.49,1660.5,84.99,94,0,50.095,7.5906,779.48,58.67,26.33,0.993736165,40.24798405,20.67,15,2,0,0,2, false,,+AC0-0.26,+AC0-0.0098,+AC0-1.07475177
 false,1,2,261, true,149.99, E, true, false,38.13,493.25,44.99,8.25,0,50.095,7.5906,143.28,44,1.33,0.801313131,40.252594598,20.67,15,0,0,0,0, false,,+AC0-0.26,+AC0-0.0098,+AC0-1.070141222
 false,6,2,335, true,29.99, D, false, true,114.21,985.25,59.99,211.75,0,50.095,7.5906,107.8,28,0,2.872318158,40.255394053,20.67,15,3.67,0,0,0, true,,+AC0-0.26,+AC0-0.0098,+AC0-1.067341767
 true,1,2,74, true,199.99, G, true, false,71.06,1084.75,30,88.75,0.98,50.1,7.5906,347.83,124,83.67,0.680766221,40.255596861,21,15,8,0,0,0, false,,+AC0-0.255,+AC0-0.0098,+AC0-1.067138959
 false,0,1,462, true,0, B, true, false,57.2,1026.25,60.11,14,0,50.1,7.5906,264.69,83.33,16,0.987537313,40.257689226,21,15,1,0,0,0, false,,+AC0-0.255,+AC0-0.0098,+AC0-1.065046594
 true,3,1,443, true,0, D, false, true,195.17,1336.25,57.82,333,0,50.1,7.5906,250.51,19.67,3.67,2.54362952,40.260340675,21.33,15,3,0,0,0, true,,+AC0-0.255,+AC0-0.0098,+AC0-1.062395145
 false,7,1,466, true,0, G, false, true,73.07,521.25,30,106.75,0,50.1,7.5906,74.64,12.33,0,1.532123085,40.261380893,21.67,15,0.33,0,0,0, true,,+AC0-0.255,+AC0-0.0098,+AC0-1.061354927
 false,4,2,410, true,129.99, B, false, true,41.21,1422.5,11.99,72.25,0.29,50.1,7.5906,139.59,53.67,21,1.828415842,40.262598921,21.67,15,0,0,0,0, false,,+AC0-0.255,+AC0-0.0098,+AC0-1.060136899
 true,6,3,241, true,9.99, G, false, true,69.28,960.5,54.99,57.25,0,50.1,7.5906,338.32,55.33,6,0.363305252,40.267296755,22,15,0,0,0,0, true,,+AC0-0.255,+AC0-0.0098,+AC0-1.055439065
 false,0,2,30, true,39.99, B, true, false,118.81,1121,57.5,143,1.15,50.1,7.5906,208.1,23,8.67,3.225806452,40.270073553,22.33,15,3.33,1,0,0, true,,+AC0-0.255,+AC0-0.0098,+AC0-1.052662267
 false,0,2,316, true,199.99, B, true, false,131.32,1112.5,59.99,132.5,0,50.1,7.5906,238.98,54,6,2.432664756,40.270362861,22.33,15,0,1,1,0, false,,+AC0-0.255,+AC0-0.0098,+AC0-1.052372959
 false,0,1,454, true,0, G, true, false,52.3,295,29.99,55,0,50.1,7.5906,8.29,4,0,2.26675,40.273793186,23.67,15,1,0,0,0, true,,+AC0-0.255,+AC0-0.0098,+AC0-1.048942634
 false,5,1,462, true,0, B, false, true,64.63,701,49.99,16.75,0,50.1,7.5906,19.23,1,0,1.018906374,40.278272457,24,15,0.67,0,0,0, true,,+AC0-0.255,+AC0-0.0098,+AC0-1.044463363
 true,7,1,446, true,0, B, false, true,71.28,1148,69.08,48,0,50.1,7.5906,186.19,20,1.33,14.43299468,40.280006375,24.67,15,2.33,0,0,0, false,,+AC0-0.255,+AC0-0.0098,+AC0-1.042729445
 false,3,2,103, true,59.99, E, false, true,88.7,2073.5,94.99,20.25,2.95,50.1,7.5906,300.48,19,1,1.713286713,40.281131583,25,15,6.67,0,0,0, false,,+AC0-0.255,+AC0-0.0098,+AC0-1.041604237
 false,5,1,436, true,0, E, false, true,54.81,556.25,59.99,1.5,0.1,50.1,7.5906,117.8,50,0,0.827714265,40.283265237,26,15,0,0,0,0, true,,+AC0-0.255,+AC0-0.0098,+AC0-1.039470583
 false,0,4,288, true,199.99, B, true, false,306.26,1635.75,49.99,840.75,0.52,50.1,7.5906,509.43,81,17.67,1.041859978,40.294165385,26,15,3,0,0,0, false,,+AC0-0.255,+AC0-0.0098,+AC0-1.028570435
 false,0,2,143, true,149.99, B, true, false,105.22,1124.75,60.11,140.25,0,50.1,7.5906,165.49,53.67,17.67,0.739125503,40.297032089,26.33,15,0,0,0,0, true,,+AC0-0.255,+AC0-0.0098,+AC0-1.025703731
 false,1,1,433, true,0, D, false, true,58.71,615.25,59.82,31.75,0,50.105,7.5906,93.01,100.33,2.33,1.691714566,40.297127366,27.33,15,0,0,0,0, true,,+AC0-0.25,+AC0-0.0098,+AC0-1.025608454
 false,2,2,440, true,129.99, F, false, true,62.44,1197,62.99,10.5,0,50.105,7.5906,346.92,57.33,54.67,0.499389635,40.299691133,28.33,15,3.67,0,0,0, false,,+AC0-0.25,+AC0-0.0098,+AC0-1.023044687
 false,1,5,0, true,79.99, E, true, false,149.98,2304,53.74,265,0,50.105,7.5906,583.25,69,14,0.576178571,40.306492816,28.67,15,18.67,2,1,0, false,,+AC0-0.25,+AC0-0.0098,+AC0-1.016243004
 false,3,1,438, true,0, G, false, true,64.14,960.67,39.99,66.33,0,50.105,7.5906,319.64,61.67,25.67,0.953802036,40.310334817,28.67,15,2,1,0,0, true,,+AC0-0.25,+AC0-0.0098,+AC0-1.012401003
 false,2,3,184, true,149.99, D, false, true,97.89,938.25,44.99,157.25,4.88,50.105,7.5906,266.36,95.33,19.33,0.88704918,40.313161922,30,15,0.33,0,0,0, true,,+AC0-0.25,+AC0-0.0098,+AC0-1.009573898
 false,6,2,427, true,199.99, B, false, true,57.72,837.25,62.49,0,0,50.105,7.5908,67.11,33.67,5.33,0.927641509,40.319974978,32.67,15,0.33,0,0,0, false,,+AC0-0.25,+AC0-0.0096,+AC0-1.002760842
 false,1,2,433, true,149.99, C, false, false,165.87,1989.5,57.57,411,0,50.105,7.5908,135.78,154.33,28.33,0.542786885,40.323022508,33,15,13.33,0,0,0, true,,+AC0-0.25,+AC0-0.0096,+AC0-0.999713312
 false,5,1,453, true,0, E, false, true,71.23,705.25,52.14,12.75,2.26,50.105,7.5908,406.71,38,10.67,1.340074088,40.327369906,33.33,15,3.33,0,0,0, false,,+AC0-0.25,+AC0-0.0096,+AC0-0.995365914
 false,7,2,26, true,29.99, E, false, true,36.17,389.75,31.54,12.75,0,50.105,7.5908,99.64,20.33,0.67,1.101851852,40.328619795,33.67,15,11.67,0,0,0, true,,+AC0-0.25,+AC0-0.0096,+AC0-0.994116025
 false,0,1,468, true,0, D, true, false,104.19,820,94.99,0,4.82,50.105,7.5908,304.31,54.67,5.33,0.566870748,40.330237958,36.67,15,0,0,0,0, true,,+AC0-0.25,+AC0-0.0096,+AC0-0.992497862
 false,0,2,187, true,149.99, G, true, false,254.5,2026.75,59.99,549,0,50.105,7.5908,765.45,31.67,139.67,1.251439206,40.3311475,38.67,15,8.67,0,0,0, false,,+AC0-0.25,+AC0-0.0096,+AC0-0.99158832
 true,5,2,261, true,149.99, B, false, true,30.52,479.75,30,0,0,50.105,7.5908,171.56,19.33,25,0.517395833,40.331909673,40.33,15,2.33,0,0,0, true,,+AC0-0.25,+AC0-0.0096,+AC0-0.990826147
 false,9,1,448, false,0, B, false, true,39.99,530.25,39.99,0,0,50.11,7.591,52.07,59.33,1.67,0.315783081,40.33472186,44,15,0,0,0,0, true,,+AC0-0.245,+AC0-0.0094,+AC0-0.98801396
 false,1,3,146, true,129.99, C, true, true,78.46,1297,84.99,0,0,50.11,7.591,282.93,71.67,65.67,1.638451751,40.335135616,45,15,17.67,0,0,0, true,,+AC0-0.245,+AC0-0.0094,+AC0-0.987600204
 false,0,2,34, true,39.99, C, true, false,256.27,1414.25,28.55,251.25,96.3,50.11,7.591,303.66,18.67,2.67,0.916490011,40.339928582,47.33,15,0.33,0,0,0, false,,+AC0-0.245,+AC0-0.0094,+AC0-0.982807238
 false,0,1,435, true,0, E, true, false,76.94,548.25,19.66,152.75,0,50.11,7.591,145.46,82,17.67,1.036676353,40.348977422,48,15,0.67,0,0,0, true,,+AC0-0.245,+AC0-0.0094,+AC0-0.973758398
 true,3,4,44, true,129.99, C, false, true,72.26,958.75,69.99,21.5,0,50.11,7.591,179.68,58,23.67,0.980436452,40.349054043,49.33,15,7.33,0,0,0, true,,+AC0-0.245,+AC0-0.0094,+AC0-0.973681777
 false,1,5,121, true,149.99, G, true, false,133.08,1702.5,94.99,101.75,4.14,50.11,7.591,490.95,114.67,46.33,0.684850173,40.353687251,51.33,15,11.67,0,0,0, false,,+AC0-0.245,+AC0-0.0094,+AC0-0.969048569
 false,1,2,19, true,199.99, B, false, true,232.3,3633.75,159.99,474.5,0,50.11,7.5912,1158.76,208.33,25.67,2.026177474,40.354471603,54,15,1,0,0,0, true,,+AC0-0.245,+AC0-0.0092,+AC0-0.968264217
 false,0,3,296, true,129.99, G, true, false,85.46,1621,59.99,76.75,0,50.115,7.5912,381.83,149.33,56.33,0.703580676,40.355680526,54.67,15,1.67,0,0,2, false,,+AC0-0.24,+AC0-0.0092,+AC0-0.967055294
 false,3,1,452, true,0, C, true, false,77.2,1856.5,47.61,87.75,0,50.115,7.5912,407.41,159.67,94.33,0.360020529,40.35714394,56.67,15,12.33,0,0,0, true,,+AC0-0.24,+AC0-0.0092,+AC0-0.96559188
 false,7,1,451, true,0, B, false, true,93.52,923.5,30,158,0,50.115,7.5912,243.47,22,7.67,0.856928568,40.361225911,69.33,15,0,0,0,0, true,,+AC0-0.24,+AC0-0.0092,+AC0-0.961509909
 false,0,1,454, true,0, C, true, false,75.44,1127.5,52.66,73,0,50.115,7.5912,190.62,44,5.33,0.644808743,40.364635301,84,15,8,0,0,0, false,,+AC0-0.24,+AC0-0.0092,+AC0-0.958100519
 false,0,4,195, true,79.99, D, true, false,62.35,760,49.99,0,0,50.115,7.5912,174.21,4.67,2,1.543834586,40.366274336,111.67,15,8.67,0,0,0, true,,+AC0-0.24,+AC0-0.0092,+AC0-0.956461484
 false,1,4,91, true,199.99, G, true, true,57.52,231,5.88,33.25,0,50.115,7.5912,127.14,41.33,16,0.503315171,40.370388045,112,15,3,0,0,0, true,,+AC0-0.24,+AC0-0.0092,+AC0-0.952347775
 false,8,2,442, true,79.99, B, false, true,18.88,7,14.88,0,0,50.115,7.5912,0,0,0,0,40.373550565,0,16,0,1,1,0, true,,+AC0-0.24,+AC0-0.0092,+AC0-0.949185255
